source_id,filename,label,sequence,druid_no_audio
,qm927nk1880_1_b_sl.mp3,"Tape 1, Side B",2,
,qm927nk1880_2_a_pm.wav,"Tape 2, Side A",,
,qm927nk1880_2_a_sl.mp3,"Tape 2, Side A",3,
,qm927nk1880_2_b_pm.wav,"Tape 2, Side B",,
,qm927nk1880_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0402920102-FAF0402920202,qs090vy0705_1_a_pm.wav,"Tape 1, Side A",,
,qs090vy0705_1_a_sl.mp3,"Tape 1, Side A",1,
,qs090vy0705_1_b_pm.wav,"Tape 1, Side B",,
,qs090vy0705_1_b_sl.mp3,"Tape 1, Side B",2,
,qs090vy0705_2_a_pm.wav,"Tape 2, Side A",,
,qs090vy0705_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0922970101,qw317qs0390_a_pm.wav,"Tape 1, Side A",,
,qw317qs0390_a_sl.mp3,"Tape 1, Side A",1,
,qw317qs0390_b_pm.wav,"Tape 1, Side B",,
,qw317qs0390_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF1120970102-FAF1120970202,qx205xt7319_a_pm.wav,"Tape 1, Side A",,
,qx205xt7319_a_sl.mp3,"Tape 1, Side A",1,
,qx205xt7319_b_pm.wav,"Tape 1, Side B",,
,qx205xt7319_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF0406930102-FAF0406930202,qx915kf9598_1_a_pm.wav,"Tape 1, Side A",,
,qx915kf9598_1_a_sl.mp3,"Tape 1, Side A",1,
,qx915kf9598_1_b_pm.wav,"Tape 1, Side B",,
,qx915kf9598_1_b_sl.mp3,"Tape 1, Side B",2,
,qx915kf9598_2_a_pm.wav,"Tape 2, Side A",,
,qx915kf9598_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0502910103-FAF0502910203-FAF0502910303,rb831hv7221_1_a_pm.wav,"Tape 1, Side A",,
,rb831hv7221_1_a_sl.mp3,"Tape 1, Side A",1,
,rb831hv7221_1_b_pm.wav,"Tape 1, Side B",,
,rb831hv7221_1_b_sl.mp3,"Tape 1, Side B",2,
,rb831hv7221_2_a_pm.wav,"Tape 2, Side A",,
,rb831hv7221_2_a_sl.mp3,"Tape 2, Side A",3,
,rb831hv7221_2_b_pm.wav,"Tape 2, Side B",,
,rb831hv7221_2_b_sl.mp3,"Tape 2, Side B",4,
,rb831hv7221_3_a_pm.wav,"Tape 3, Side A",,
,rb831hv7221_3_a_sl.mp3,"Tape 3, Side A",5,
,rb831hv7221_3_b_pm.wav,"Tape 3, Side B",,
,rb831hv7221_3_b_sl.mp3,"Tape 3, Side B",6,
M1897_FAF0916990101,rc065bg5481_a_pm.wav,"Tape 1, Side A",,
,rc065bg5481_a_sl.mp3,"Tape 1, Side A",1,
,rc065bg5481_b_pm.wav,"Tape 1, Side B",,
,rc065bg5481_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF0000950101,rc124fs0913_a_pm.wav,"Tape 1, Side A",,
,rc124fs0913_a_sl.mp3,"Tape 1, Side A",1,
M1897_FAF01139601026-FAF01139602026,rd626sf6246_1_a_pm.wav,"Tape 1, Side A",,
,rd626sf6246_1_a_sl.mp3,"Tape 1, Side A",1,
,rd626sf6246_1_b_pm.wav,"Tape 1, Side B",,
,rd626sf6246_1_b_sl.mp3,"Tape 1, Side B",2,
,rd626sf6246_2_a_pm.wav,"Tape 2, Side A",,
,rd626sf6246_2_a_sl.mp3,"Tape 2, Side A",3,
,rd626sf6246_2_b_pm.wav,"Tape 2, Side B",,
,rd626sf6246_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF00009601021-FAF00009602021,rg187sp6393_1_a_pm.wav,"Tape 1, Side A",,
,rg187sp6393_1_a_sl.mp3,"Tape 1, Side A",1,
,rg187sp6393_1_b_pm.wav,"Tape 1, Side B",,
,rg187sp6393_1_b_sl.mp3,"Tape 1, Side B",2,
,rg187sp6393_2_a_pm.wav,"Tape 2, Side A",,
,rg187sp6393_2_a_sl.mp3,"Tape 2, Side A",3,
,rg187sp6393_2_b_pm.wav,"Tape 2, Side B",,
,rg187sp6393_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0408970102-FAF0408970202,rn879gh8428_1_a_pm.wav,"Tape 1, Side A",,
,rn879gh8428_1_a_sl.mp3,"Tape 1, Side A",1,
,rn879gh8428_2_a_pm.wav,"Tape 2, Side A",,
,rn879gh8428_2_a_sl.mp3,"Tape 2, Side A",2,
,rn879gh8428_2_b_pm.wav,"Tape 2, Side B",,
,rn879gh8428_2_b_sl.mp3,"Tape 2, Side B",3,
M1897_FAF0108980101,rq206vt8130_a_pm.wav,"Tape 1, Side A",,
,rq206vt8130_a_sl.mp3,"Tape 1, Side A",1,
,rq206vt8130_b_pm.wav,"Tape 1, Side B",,
,rq206vt8130_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF1213940102-FAF1213940202,rq838gz3504_1_a_pm.wav,"Tape 1, Side A",,
,rq838gz3504_1_a_sl.mp3,"Tape 1, Side A",1,
,rq838gz3504_1_b_pm.wav,"Tape 1, Side B",,
,rq838gz3504_1_b_sl.mp3,"Tape 1, Side B",2,
,rq838gz3504_2_a_pm.wav,"Tape 2, Side A",,
,rq838gz3504_2_a_sl.mp3,"Tape 2, Side A",3,
,rq838gz3504_2_b_pm.wav,"Tape 2, Side B",,
,rq838gz3504_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0113940207-FAF0113940307,rt672vs5330_1_b_pm.wav,"Tape 1, Side A",,
,rt672vs5330_1_b_sl.mp3,"Tape 1, Side A",1,
,rt672vs5330_2_a_pm.wav,"Tape 2, Side A",,
,rt672vs5330_2_a_sl.mp3,"Tape 2, Side A",2,
M1897_FAF0113940107,rw822nd7997_a_pm.wav,"Tape 1, Side A",,
,rw822nd7997_a_sl.mp3,"Tape 1, Side A",1,
M1897_FAF0000900101,rx192sm4397_a_pm.wav,"Tape 1, Side A",,
,rx192sm4397_a_sl.mp3,"Tape 1, Side A",1,
M1897_FAF0707920102-FAF0707920202,rx741nc4092_1_a_pm.wav,"Tape 1, Side A",,
,rx741nc4092_1_a_sl.mp3,"Tape 1, Side A",1,
,rx741nc4092_1_b_pm.wav,"Tape 1, Side B",,
,rx741nc4092_1_b_sl.mp3,"Tape 1, Side B",2,
,rx741nc4092_2_a_pm.wav,"Tape 2, Side A",,
,rx741nc4092_2_a_sl.mp3,"Tape 2, Side A",3,
,rx741nc4092_2_b_pm.wav,"Tape 2, Side B",,
,rx741nc4092_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0000951414,sf808jq8468_a_pm.wav,"Tape 1, Side A",,
,sf808jq8468_a_sl.mp3,"Tape 1, Side A",1,
,sf808jq8468_b_pm.wav,"Tape 1, Side B",,
,sf808jq8468_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF0925960202,sm755dw1094_a_pm.wav,"Tape 1, Side A",,
,sm755dw1094_a_sl.mp3,"Tape 1, Side A",1,
,sm755dw1094_b_pm.wav,"Tape 1, Side B",,
,sm755dw1094_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF0401930102-FAF0401930202,sm840tz0622_1_a_pm.wav,"Tape 1, Side A",,
,sm840tz0622_1_a_sl.mp3,"Tape 1, Side A",1,
,sm840tz0622_1_b_pm.wav,"Tape 1, Side B",,
,sm840tz0622_1_b_sl.mp3,"Tape 1, Side B",2,
,sm840tz0622_2_a_pm.wav,"Tape 2, Side A",,
,sm840tz0622_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0624960202,sn036md0936_a_pm.wav,"Tape 1, Side A",,
,sn036md0936_a_sl.mp3,"Tape 1, Side A",1,
M1897_FAF0000951214,sn562dj5253_a_pm.wav,"Tape 1, Side A",,
,sn562dj5253_a_sl.mp3,"Tape 1, Side A",1,
M1897_FAF0410950102-FAF0410950202,sp714cg0730_1_a_pm.wav,"Tape 1, Side A",,
,sp714cg0730_1_a_sl.mp3,"Tape 1, Side A",1,
,sp714cg0730_2_a_pm.wav,"Tape 2, Side A",,
,sp714cg0730_2_a_sl.mp3,"Tape 2, Side A",2,
M1897_FAF0923980102-FAF0923980202,st504ty6647_1_a_pm.wav,"Tape 1, Side A",,
,st504ty6647_1_a_sl.mp3,"Tape 1, Side A",1,
,st504ty6647_1_b_pm.wav,"Tape 1, Side B",,
,st504ty6647_1_b_sl.mp3,"Tape 1, Side B",2,
,st504ty6647_2_a_pm.wav,"Tape 2, Side A",,
,st504ty6647_2_a_sl.mp3,"Tape 2, Side A",3,
,st504ty6647_2_b_pm.wav,"Tape 2, Side B",,
,st504ty6647_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0427930102-FAF0427930202,sv222bf6598_1_a_pm.wav,"Tape 1, Side A",,
,sv222bf6598_1_a_sl.mp3,"Tape 1, Side A",1,
,sv222bf6598_1_b_pm.wav,"Tape 1, Side B",,
,sv222bf6598_1_b_sl.mp3,"Tape 1, Side B",2,
,sv222bf6598_2_a_pm.wav,"Tape 2, Side A",,
,sv222bf6598_2_a_sl.mp3,"Tape 2, Side A",3,
,sv222bf6598_2_b_pm.wav,"Tape 2, Side B",,
,sv222bf6598_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0500850104,sv717yj0339_a_pm.wav,"Tape 1, Side A",,
,sv717yj0339_a_sl.mp3,"Tape 1, Side A",1,
,sv717yj0339_b_pm.wav,"Tape 1, Side B",,
,sv717yj0339_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF0622960109-FAF0622960209-FAF0622960309-FAF0622960409-FAF0622960509,sw380qf8962_1_a_pm.wav,"Tape 1, Side A",,
,sw380qf8962_1_a_sl.mp3,"Tape 1, Side A",1,
,sw380qf8962_1_b_pm.wav,"Tape 1, Side B",,
,sw380qf8962_1_b_sl.mp3,"Tape 1, Side B",2,
,sw380qf8962_2_a_pm.wav,"Tape 2, Side A",,
,sw380qf8962_2_a_sl.mp3,"Tape 2, Side A",3,
,sw380qf8962_3_a_pm.wav,"Tape 3, Side A",,
,sw380qf8962_3_a_sl.mp3,"Tape 3, Side A",4,
,sw380qf8962_3_b_pm.wav,"Tape 3, Side B",,
,sw380qf8962_3_b_sl.mp3,"Tape 3, Side B",5,
,sw380qf8962_4_a_pm.wav,"Tape 4, Side A",,
,sw380qf8962_4_a_sl.mp3,"Tape 4, Side A",6,
,sw380qf8962_5_a_pm.wav,"Tape 5, Side A",,
,sw380qf8962_5_a_sl.mp3,"Tape 5, Side A",7,
,sw380qf8962_5_b_pm.wav,"Tape 5, Side B",,
,sw380qf8962_5_b_sl.mp3,"Tape 5, Side B",8,
,sw380qf8962_6_a_pm.wav,"Tape 6, Side A",,
,sw380qf8962_6_a_sl.mp3,"Tape 6, Side A",9,
,sw380qf8962_7_a_pm.wav,"Tape 7, Side A",,
,sw380qf8962_7_a_sl.mp3,"Tape 7, Side A",10,
,sw380qf8962_7_b_pm.wav,"Tape 7, Side B",,
,sw380qf8962_7_b_sl.mp3,"Tape 7, Side B",11,
,sw380qf8962_8_a_pm.wav,"Tape 8, Side A",,
,sw380qf8962_8_a_sl.mp3,"Tape 8, Side A",12,
,sw380qf8962_8_b_pm.wav,"Tape 8, Side B",,
,sw380qf8962_8_b_sl.mp3,"Tape 8, Side B",13,
M1897_FAF0212980102-FAF0212980202,sy168wz2757_1_a_pm.wav,"Tape 1, Side A",,
,sy168wz2757_1_a_sl.mp3,"Tape 1, Side A",1,
,sy168wz2757_1_b_pm.wav,"Tape 1, Side B",,
,sy168wz2757_1_b_sl.mp3,"Tape 1, Side B",2,
,sy168wz2757_2_a_pm.wav,"Tape 2, Side A",,
,sy168wz2757_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0000950714-FAF00009507A14,sy182gj5304_a_pm.wav,"Tape 1, Side A",,
,sy182gj5304_a_sl.mp3,"Tape 1, Side A",1,
M1897_FAF0909970102-FAF0909970202,tc351gf2141_1_a_pm.wav,"Tape 1, Side A",,
,tc351gf2141_1_a_sl.mp3,"Tape 1, Side A",1,
,tc351gf2141_1_b_pm.wav,"Tape 1, Side B",,
,tc351gf2141_1_b_sl.mp3,"Tape 1, Side B",2,
,tc351gf2141_2_a_pm.wav,"Tape 2, Side A",,
,tc351gf2141_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0915920102-FAF0915920202,tg511cq6374_1_a_pm.wav,"Tape 1, Side A",,
,tg511cq6374_1_a_sl.mp3,"Tape 1, Side A",1,
,tg511cq6374_1_b_pm.wav,"Tape 1, Side B",,
,tg511cq6374_1_b_sl.mp3,"Tape 1, Side B",2,
,tg511cq6374_2_a_pm.wav,"Tape 2, Side A",,
,tg511cq6374_2_a_sl.mp3,"Tape 2, Side A",3,
,tg511cq6374_2_b_pm.wav,"Tape 2, Side B",,
,tg511cq6374_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF1025970101,th519bv0742_a_pm.wav,"Tape 1, Side A",,
,th519bv0742_a_sl.mp3,"Tape 1, Side A",1,
,th519bv0742_b_pm.wav,"Tape 1, Side B",,
,th519bv0742_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF0706940102,tj057zb4548_a_pm.wav,"Tape 1, Side A",,
,tj057zb4548_a_sl.mp3,"Tape 1, Side A",1,
M1897_FAF0314990102-FAF0314990202,tk279wv0785_1_a_pm.wav,"Tape 1, Side A",,
,tk279wv0785_1_a_sl.mp3,"Tape 1, Side A",1,
,tk279wv0785_1_b_pm.wav,"Tape 1, Side B",,
,tk279wv0785_1_b_sl.mp3,"Tape 1, Side B",2,
,tk279wv0785_2_a_pm.wav,"Tape 2, Side A",,
,tk279wv0785_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0708980102-FAF0708980202,tm926hz0812_1_a_pm.wav,"Tape 1, Side A",,
,tm926hz0812_1_a_sl.mp3,"Tape 1, Side A",1,
,tm926hz0812_1_b_pm.wav,"Tape 1, Side B",,
,tm926hz0812_1_b_sl.mp3,"Tape 1, Side B",2,
,tm926hz0812_2_a_pm.wav,"Tape 2, Side A",,
,tm926hz0812_2_a_sl.mp3,"Tape 2, Side A",3,
,tm926hz0812_2_b_pm.wav,"Tape 2, Side B",,
,tm926hz0812_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0608910104-FAF0608910204-FAF0608910304-FAF0608910404,tp043yd5424_1_a_pm.wav,"Tape 1, Side A",,
,tp043yd5424_1_a_sl.mp3,"Tape 1, Side A",1,
,tp043yd5424_1_b_pm.wav,"Tape 1, Side B",,
,tp043yd5424_1_b_sl.mp3,"Tape 1, Side B",2,
,tp043yd5424_2_a_pm.wav,"Tape 2, Side A",,
,tp043yd5424_2_a_sl.mp3,"Tape 2, Side A",3,
,tp043yd5424_2_b_pm.wav,"Tape 2, Side B",,
,tp043yd5424_2_b_sl.mp3,"Tape 2, Side B",4,
,tp043yd5424_3_a_pm.wav,"Tape 3, Side A",,
,tp043yd5424_3_a_sl.mp3,"Tape 3, Side A",5,
,tp043yd5424_3_b_pm.wav,"Tape 3, Side B",,
,tp043yd5424_3_b_sl.mp3,"Tape 3, Side B",6,
,tp043yd5424_4_a_pm.wav,"Tape 4, Side A",,
,tp043yd5424_4_a_sl.mp3,"Tape 4, Side A",7,
M1897_FAF0215960102-FAF0215960202,tq011yd8294_1_a_pm.wav,"Tape 1, Side A",,
,tq011yd8294_1_a_sl.mp3,"Tape 1, Side A",1,
,tq011yd8294_1_b_pm.wav,"Tape 1, Side B",,
,tq011yd8294_1_b_sl.mp3,"Tape 1, Side B",2,
,tq011yd8294_2_a_pm.wav,"Tape 2, Side A",,
,tq011yd8294_2_a_sl.mp3,"Tape 2, Side A",3,
,tq011yd8294_2_b_pm.wav,"Tape 2, Side B",,
,tq011yd8294_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0113940407,ts918tv1527_a_pm.wav,"Tape 1, Side A",,
,ts918tv1527_a_sl.mp3,"Tape 1, Side A",1,
,ts918tv1527_b_pm.wav,"Tape 1, Side B",,
,ts918tv1527_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF0617960102-FAF0617960202,tv191zy1228_1_a_pm.wav,"Tape 1, Side A",,
,tv191zy1228_1_a_sl.mp3,"Tape 1, Side A",1,
,tv191zy1228_1_b_pm.wav,"Tape 1, Side B",,
,tv191zy1228_1_b_sl.mp3,"Tape 1, Side B",2,
,tv191zy1228_2_a_pm.wav,"Tape 2, Side A",,
,tv191zy1228_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0401910102-FAF0401910202,tv419wg2914_1_a_pm.wav,"Tape 1, Side A",,
,tv419wg2914_1_a_sl.mp3,"Tape 1, Side A",1,
,tv419wg2914_1_b_pm.wav,"Tape 1, Side B",,
,tv419wg2914_1_b_sl.mp3,"Tape 1, Side B",2,
,tv419wg2914_2_a_pm.wav,"Tape 2, Side A",,
,tv419wg2914_2_a_sl.mp3,"Tape 2, Side A",3,
,tv419wg2914_2_b_pm.wav,"Tape 2, Side B",,
,tv419wg2914_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF1111980101,tx411fk1873_a_pm.wav,"Tape 1, Side A",,
,tx411fk1873_a_sl.mp3,"Tape 1, Side A",1,
,tx411fk1873_b_pm.wav,"Tape 1, Side B",,
,tx411fk1873_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF0620910102-FAF0620910202,tz948mh5745_1_a_pm.wav,"Tape 1, Side A",,
,tz948mh5745_1_a_sl.mp3,"Tape 1, Side A",1,
,tz948mh5745_1_b_pm.wav,"Tape 1, Side B",,
,tz948mh5745_1_b_sl.mp3,"Tape 1, Side B",2,
,tz948mh5745_2_a_pm.wav,"Tape 2, Side A",,
,tz948mh5745_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF00009601025-FAF00009602025,vb122wy5212_1_a_pm.wav,"Tape 1, Side A",,
,vb122wy5212_1_a_sl.mp3,"Tape 1, Side A",1,
,vb122wy5212_1_b_pm.wav,"Tape 1, Side B",,
,vb122wy5212_1_b_sl.mp3,"Tape 1, Side B",2,
,vb122wy5212_2_a_pm.wav,"Tape 2, Side A",,
,vb122wy5212_2_a_sl.mp3,"Tape 2, Side A",3,
,vb122wy5212_2_b_pm.wav,"Tape 2, Side B",,
,vb122wy5212_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0000950314,vb281tw6134_a_pm.wav,"Tape 1, Side A",,
,vb281tw6134_a_sl.mp3,"Tape 1, Side A",1,
M1897_FAF01149601029-FAF01149602029,vg767hx6911_1_a_pm.wav,"Tape 1, Side A",,
,vg767hx6911_1_a_sl.mp3,"Tape 1, Side A",1,
,vg767hx6911_1_b_pm.wav,"Tape 1, Side B",,
,vg767hx6911_1_b_sl.mp3,"Tape 1, Side B",2,
,vg767hx6911_2_a_pm.wav,"Tape 2, Side A",,
,vg767hx6911_2_a_sl.mp3,"Tape 2, Side A",3,
,vg767hx6911_2_b_pm.wav,"Tape 2, Side B",,
,vg767hx6911_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0313970102-FAF0313970202,vj907kk4887_1_a_pm.wav,"Tape 1, Side A",,
,vj907kk4887_1_a_sl.mp3,"Tape 1, Side A",1,
,vj907kk4887_1_b_pm.wav,"Tape 1, Side B",,
,vj907kk4887_1_b_sl.mp3,"Tape 1, Side B",2,
,vj907kk4887_2_a_pm.wav,"Tape 2, Side A",,
,vj907kk4887_2_a_sl.mp3,"Tape 2, Side A",3,
,vj907kk4887_2_b_pm.wav,"Tape 2, Side B",,
,vj907kk4887_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0715960101,vn407ty7835_a_pm.wav,"Tape 1, Side A",,
,vn407ty7835_a_sl.mp3,"Tape 1, Side A",1,
M1897_FAF1001960102-FAF1001960202,vr769hq6967_1_a_pm.wav,"Tape 1, Side A",,
,vr769hq6967_1_a_sl.mp3,"Tape 1, Side A",1,
,vr769hq6967_1_b_pm.wav,"Tape 1, Side B",,
,vr769hq6967_1_b_sl.mp3,"Tape 1, Side B",2,
,vr769hq6967_2_a_pm.wav,"Tape 2, Side A",,
,vr769hq6967_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF1021930102-FAF1021930202,vs488yr2832_1_a_pm.wav,"Tape 1, Side A",,
,vs488yr2832_1_a_sl.mp3,"Tape 1, Side A",1,
,vs488yr2832_1_b_pm.wav,"Tape 1, Side B",,
,vs488yr2832_1_b_sl.mp3,"Tape 1, Side B",2,
,vs488yr2832_2_a_pm.wav,"Tape 2, Side A",,
,vs488yr2832_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF1018990102-FAF1018990202,vv823yr9815_1_a_pm.wav,"Tape 1, Side A",,
,vv823yr9815_1_a_sl.mp3,"Tape 1, Side A",1,
,vv823yr9815_1_b_pm.wav,"Tape 1, Side B",,
,vv823yr9815_1_b_sl.mp3,"Tape 1, Side B",2,
,vv823yr9815_2_a_pm.wav,"Tape 2, Side A",,
,vv823yr9815_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0603870202,vz552gg5210_a_pm.wav,"Tape 1, Side A",,
,vz552gg5210_a_sl.mp3,"Tape 1, Side A",1,
M1897_FAF1115920102-FAF1115920202,wg023tv4526_1_b_pm.wav,"Tape 1, Side B",,
,wg023tv4526_1_b_sl.mp3,"Tape 1, Side B",1,
,wg023tv4526_2_a_pm.wav,"Tape 2, Side A",,
,wg023tv4526_2_a_sl.mp3,"Tape 2, Side A",2,
,wg023tv4526_2_b_pm.wav,"Tape 2, Side B",,
,wg023tv4526_2_b_sl.mp3,"Tape 2, Side B",3,
M1897_FAF0308980102-FAF0308980202,wg123vp1778_1_a_pm.wav,"Tape 1, Side A",,
,wg123vp1778_1_a_sl.mp3,"Tape 1, Side A",1,
,wg123vp1778_1_b_pm.wav,"Tape 1, Side B",,
,wg123vp1778_1_b_sl.mp3,"Tape 1, Side B",2,
,wg123vp1778_2_a_pm.wav,"Tape 2, Side A",,
,wg123vp1778_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF000000010212-FAF000000020212,wg685zc3516_1_a_pm.wav,"Tape 1, Side A",,
,wg685zc3516_1_a_sl.mp3,"Tape 1, Side A",1,
,wg685zc3516_1_b_pm.wav,"Tape 1, Side B",,
,wg685zc3516_1_b_sl.mp3,"Tape 1, Side B",2,
,wg685zc3516_2_a_pm.wav,"Tape 2, Side A",,
,wg685zc3516_2_a_sl.mp3,"Tape 2, Side A",3,
,wg685zc3516_2_b_pm.wav,"Tape 2, Side B",,
,wg685zc3516_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0518940102,wj228tn1805_a_pm.wav,"Tape 1, Side A",,
,wj228tn1805_a_sl.mp3,"Tape 1, Side A",1,
M1897_FAF0625920102-FAF0625920202,wn421tv1855_1_a_pm.wav,"Tape 1, Side A",,
,wn421tv1855_1_a_sl.mp3,"Tape 1, Side A",1,
,wn421tv1855_1_b_pm.wav,"Tape 1, Side B",,
,wn421tv1855_1_b_sl.mp3,"Tape 1, Side B",2,
,wn421tv1855_2_a_pm.wav,"Tape 2, Side A",,
,wn421tv1855_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0216850105-FAF0216850205-FAF0216850305-FAF0216850405-FAF0216850505,wp407dh5008_1_a_pm.wav,"Tape 1, Side A",,
,wp407dh5008_1_a_sl.mp3,"Tape 1, Side A",1,
,wp407dh5008_2_a_pm.wav,"Tape 2, Side A",,
,wp407dh5008_2_a_sl.mp3,"Tape 2, Side A",2,
,wp407dh5008_2_b_pm.wav,"Tape 2, Side B",,
,wp407dh5008_2_b_sl.mp3,"Tape 2, Side B",3,
,wp407dh5008_3_a_pm.wav,"Tape 3, Side A",,
,wp407dh5008_3_a_sl.mp3,"Tape 3, Side A",4,
,wp407dh5008_3_b_pm.wav,"Tape 3, Side B",,
,wp407dh5008_3_b_sl.mp3,"Tape 3, Side B",5,
,wp407dh5008_4_a_pm.wav,"Tape 4, Side A",,
,wp407dh5008_4_a_sl.mp3,"Tape 4, Side A",6,
,wp407dh5008_4_b_pm.wav,"Tape 4, Side B",,
,wp407dh5008_4_b_sl.mp3,"Tape 4, Side B",7,
,wp407dh5008_5_a_pm.wav,"Tape 5, Side A",,
,wp407dh5008_5_a_sl.mp3,"Tape 5, Side A",8,
,wp407dh5008_5_b_pm.wav,"Tape 5, Side B",,
,wp407dh5008_5_b_sl.mp3,"Tape 5, Side B",9,
M1897_FAF0000951114,wr156cs1736_a_pm.wav,"Tape 1, Side A",,
,wr156cs1736_a_sl.mp3,"Tape 1, Side A",1,
M1897_FAF011496010210-FAF011496020210,wt695sw8436_1_a_pm.wav,"Tape 1, Side A",,
,wt695sw8436_1_a_sl.mp3,"Tape 1, Side A",1,
,wt695sw8436_2_a_pm.wav,"Tape 2, Side A",,
,wt695sw8436_2_a_sl.mp3,"Tape 2, Side A",2,
M1897_FAF0522940101,xc350rg7428_a_pm.wav,"Tape 1, Side A",,
,xc350rg7428_a_sl.mp3,"Tape 1, Side A",1,
M1897_FAF0415990102-FAF0415990202,xc665ws9361_1_a_pm.wav,"Tape 1, Side A",,
,xc665ws9361_1_a_sl.mp3,"Tape 1, Side A",1,
,xc665ws9361_1_b_pm.wav,"Tape 1, Side B",,
,xc665ws9361_1_b_sl.mp3,"Tape 1, Side B",2,
,xc665ws9361_2_a_pm.wav,"Tape 2, Side A",,
,xc665ws9361_2_a_sl.mp3,"Tape 2, Side A",3,
,xc665ws9361_2_b_pm.wav,"Tape 2, Side B",,
,xc665ws9361_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0324930102-FAF0324930202,xg387ws0662_1_a_pm.wav,"Tape 1, Side A",,
,xg387ws0662_1_a_sl.mp3,"Tape 1, Side A",1,
,xg387ws0662_1_b_pm.wav,"Tape 1, Side B",,
,xg387ws0662_1_b_sl.mp3,"Tape 1, Side B",2,
,xg387ws0662_2_a_pm.wav,"Tape 2, Side A",,
,xg387ws0662_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0628940102-FAF0628940202,xh056rt7923_1_a_pm.wav,"Tape 1, Side A",,
,xh056rt7923_1_a_sl.mp3,"Tape 1, Side A",1,
,xh056rt7923_1_b_pm.wav,"Tape 1, Side B",,
,xh056rt7923_1_b_sl.mp3,"Tape 1, Side B",2,
,xh056rt7923_2_a_pm.wav,"Tape 2, Side A",,
,xh056rt7923_2_a_sl.mp3,"Tape 2, Side A",3,
,xh056rt7923_2_b_pm.wav,"Tape 2, Side B",,
,xh056rt7923_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0415930102-FAF0415930202,xh315jx4560_1_a_pm.wav,"Tape 1, Side A",,
,xh315jx4560_1_a_sl.mp3,"Tape 1, Side A",1,
,xh315jx4560_1_b_pm.wav,"Tape 1, Side B",,
,xh315jx4560_1_b_sl.mp3,"Tape 1, Side B",2,
,xh315jx4560_2_a_pm.wav,"Tape 2, Side A",,
,xh315jx4560_2_a_sl.mp3,"Tape 2, Side A",3,
,xh315jx4560_2_b_pm.wav,"Tape 2, Side B",,
,xh315jx4560_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0624980102-FAF0624980202,xj218ym4185_1_a_pm.wav,"Tape 1, Side A",,
,xj218ym4185_1_a_sl.mp3,"Tape 1, Side A",1,
,xj218ym4185_1_b_pm.wav,"Tape 1, Side B",,
,xj218ym4185_1_b_sl.mp3,"Tape 1, Side B",2,
,xj218ym4185_2_a_pm.wav,"Tape 2, Side A",,
,xj218ym4185_2_a_sl.mp3,"Tape 2, Side A",3,
,xj218ym4185_2_b_pm.wav,"Tape 2, Side B",,
,xj218ym4185_2_b_sl.mp3,"Tape 2, Side B",4,
