source_id,filename,label,sequence,druid_no_audio
SC1017_s1_Mendelowitz,ms901gx3171_112_a_pm.wav,"Tape 1, Side A",,
,ms901gx3171_112_a_sh.wav,"Tape 1, Side A",,
,ms901gx3171_112_a_sl.mp3,"Tape 1, Side A",1,
SC1017_s3_Gibson,nd794zb3728_172_a_pm.wav,"Tape 1, Side A",,
,nd794zb3728_172_a_sh.wav,"Tape 1, Side A",,
,nd794zb3728_172_a_sl.mp3,"Tape 1, Side A",1,
,nd794zb3728_172_b_pm.wav,"Tape 1, Side B",,
,nd794zb3728_172_b_sh.wav,"Tape 1, Side B",,
,nd794zb3728_172_b_sl.mp3,"Tape 1, Side B",2,
SC1017_s3_Johnston,nm857pk2204_177_a_pm.wav,"Tape 1, Side A",,
,nm857pk2204_177_a_sh.wav,"Tape 1, Side A",,
,nm857pk2204_177_a_sl.mp3,"Tape 1, Side A",1,
,nm857pk2204_177_b_pm.wav,"Tape 1, Side B",,
,nm857pk2204_177_b_sh.wav,"Tape 1, Side B",,
,nm857pk2204_177_b_sl.mp3,"Tape 1, Side B",2,
SC1017_s4_Siegman,np204pb0773_206_a_pm.wav,"Tape 1, Side A",,
,np204pb0773_206_a_sh.wav,"Tape 1, Side A",,
,np204pb0773_206_a_sl.mp3,"Tape 1, Side A",1,
,np204pb0773_206_b_pm.wav,"Tape 1, Side B",,
,np204pb0773_206_b_sh.wav,"Tape 1, Side B",,
,np204pb0773_206_b_sl.mp3,"Tape 1, Side B",2,
SC1017_s1_Snyder,nx177vx9096_137_a_pm.wav,"Tape 1, Side A",,
,nx177vx9096_137_a_sh.wav,"Tape 1, Side A",,
,nx177vx9096_137_a_sl.mp3,"Tape 1, Side A",1,
,nx177vx9096_137_b_pm.wav,"Tape 1, Side B",,
,nx177vx9096_137_b_sh.wav,"Tape 1, Side B",,
,nx177vx9096_137_b_sl.mp3,"Tape 1, Side B",2,
,nx177vx9096_138_a_pm.wav,"Tape 2, Side A",,
,nx177vx9096_138_a_sh.wav,"Tape 2, Side A",,
,nx177vx9096_138_a_sl.mp3,"Tape 2, Side A",3,
,nx177vx9096_138_b_pm.wav,"Tape 2, Side B",,
,nx177vx9096_138_b_sh.wav,"Tape 2, Side B",,
,nx177vx9096_138_b_sl.mp3,"Tape 2, Side B",4,
SC1017_s1_Blake,ny022tq8655_207_a_pm.wav,"Tape 1, Side A",,
,ny022tq8655_207_a_sh.wav,"Tape 1, Side A",,
,ny022tq8655_207_a_sl.mp3,"Tape 1, Side A",1,
,ny022tq8655_207_b_pm.wav,"Tape 1, Side B",,
,ny022tq8655_207_b_sh.wav,"Tape 1, Side B",,
,ny022tq8655_207_b_sl.mp3,"Tape 1, Side B",2,
SC1017_s1_Dinkelspiel,nz355vt6188_270_a_pm.wav,"Tape 1, Side A",,
,nz355vt6188_270_a_sh.wav,"Tape 1, Side A",,
,nz355vt6188_270_a_sl.mp3,"Tape 1, Side A",1,
,nz355vt6188_270_b_pm.wav,"Tape 1, Side B",,
,nz355vt6188_270_b_sh.wav,"Tape 1, Side B",,
,nz355vt6188_270_b_sl.mp3,"Tape 1, Side B",2,
,nz355vt6188_271_a_pm.wav,"Tape 2, Side A",,
,nz355vt6188_271_a_sh.wav,"Tape 2, Side A",,
,nz355vt6188_271_a_sl.mp3,"Tape 2, Side A",3,
,nz355vt6188_272_a_pm.wav,"Tape 3, Side A",,
,nz355vt6188_272_a_sh.wav,"Tape 3, Side A",,
,nz355vt6188_272_a_sl.mp3,"Tape 3, Side A",4,
,nz355vt6188_272_b_pm.wav,"Tape 3, Side B",,
,nz355vt6188_272_b_sh.wav,"Tape 3, Side B",,
,nz355vt6188_272_b_sl.mp3,"Tape 3, Side B",5,
,nz355vt6188_273_a_pm.wav,"Tape 4, Side A",,
,nz355vt6188_273_a_sh.wav,"Tape 4, Side A",,
,nz355vt6188_273_a_sl.mp3,"Tape 4, Side A",6,
SC1017_s1_Chandler,pp446dq6650_30_a_pm.wav,"Tape 1, Side A",,
,pp446dq6650_30_a_sh.wav,"Tape 1, Side A",,
,pp446dq6650_30_a_sl.mp3,"Tape 1, Side A",1,
SC1017_s1_Eurich,pq073tv7244_57_a_pm.wav,"Tape 1, Side A",,
,pq073tv7244_57_a_sh.wav,"Tape 1, Side A",,
,pq073tv7244_57_a_sl.mp3,"Tape 1, Side A",1,
,pq073tv7244_57_b_pm.wav,"Tape 1, Side B",,
,pq073tv7244_57_b_sh.wav,"Tape 1, Side B",,
,pq073tv7244_57_b_sl.mp3,"Tape 1, Side B",2,
,pq073tv7244_58_a_pm.wav,"Tape 2, Side A",,
,pq073tv7244_58_a_sh.wav,"Tape 2, Side A",,
,pq073tv7244_58_a_sl.mp3,"Tape 2, Side A",3,
,pq073tv7244_58_b_pm.wav,"Tape 2, Side B",,
,pq073tv7244_58_b_sh.wav,"Tape 2, Side B",,
,pq073tv7244_58_b_sl.mp3,"Tape 2, Side B",4,
,pq073tv7244_59_a_pm.wav,"Tape 3, Side A",,
,pq073tv7244_59_a_sh.wav,"Tape 3, Side A",,
,pq073tv7244_59_a_sl.mp3,"Tape 3, Side A",5,
,pq073tv7244_59_b_pm.wav,"Tape 3, Side B",,
,pq073tv7244_59_b_sh.wav,"Tape 3, Side B",,
,pq073tv7244_59_b_sl.mp3,"Tape 3, Side B",6,
SC1017_ s3_Millar,pq263fc6166_183_a_pm.wav,"Tape 1, Side A",,
,pq263fc6166_183_a_sh.wav,"Tape 1, Side A",,
,pq263fc6166_183_a_sl.mp3,"Tape 1, Side A",1,
,pq263fc6166_183_b_pm.wav,"Tape 1, Side B",,
,pq263fc6166_183_b_sh.wav,"Tape 1, Side B",,
,pq263fc6166_183_b_sl.mp3,"Tape 1, Side B",2,
SC1017_s1_Murphy,pq703sj3245_113_a_pm.wav,"Tape 1, Side A",,
,pq703sj3245_113_a_sh.wav,"Tape 1, Side A",,
,pq703sj3245_113_a_sl.mp3,"Tape 1, Side A",1,
,pq703sj3245_113_b_pm.wav,"Tape 1, Side B",,
,pq703sj3245_113_b_sh.wav,"Tape 1, Side B",,
,pq703sj3245_113_b_sl.mp3,"Tape 1, Side B",2,
,pq703sj3245_114_a_pm.wav,"Tape 2, Side A",,
,pq703sj3245_114_a_sh.wav,"Tape 2, Side A",,
,pq703sj3245_114_a_sl.mp3,"Tape 2, Side A",3,
,pq703sj3245_114_b_pm.wav,"Tape 2, Side B",,
,pq703sj3245_114_b_sh.wav,"Tape 2, Side B",,
,pq703sj3245_114_b_sl.mp3,"Tape 2, Side B",4,
SC1017_s1_Applewhite,pr924cr5087_158_a_pm.wav,"Tape 1, Side A",,
,pr924cr5087_158_a_sh.wav,"Tape 1, Side A",,
,pr924cr5087_158_a_sl.mp3,"Tape 1, Side A",1,
,pr924cr5087_158_b_pm.wav,"Tape 1, Side B",,
,pr924cr5087_158_b_sh.wav,"Tape 1, Side B",,
,pr924cr5087_158_b_sl.mp3,"Tape 1, Side B",2,
SC1017_s1_RIcker,ps722qy9845_117_a_pm.wav,"Tape 1, Side A",,
,ps722qy9845_117_a_sh.wav,"Tape 1, Side A",,
,ps722qy9845_117_a_sl.mp3,"Tape 1, Side A",1,
,ps722qy9845_117_b_pm.wav,"Tape 1, Side B",,
,ps722qy9845_117_b_sh.wav,"Tape 1, Side B",,
,ps722qy9845_117_b_sl.mp3,"Tape 1, Side B",2,
SC1017_s2_Mercer,px305wz9023_163_a_pm.wav,"Tape 1, Side A",,
,px305wz9023_163_a_sh.wav,"Tape 1, Side A",,
,px305wz9023_163_a_sl.mp3,"Tape 1, Side A",1,
,px305wz9023_163_b_pm.wav,"Tape 1, Side B",,
,px305wz9023_163_b_sh.wav,"Tape 1, Side B",,
,px305wz9023_163_b_sl.mp3,"Tape 1, Side B",2,
SC1017_s5_Johnson,pz540yh6736_216_a_pm.wav,"Tape 1, Side A",,
,pz540yh6736_216_a_sh.wav,"Tape 1, Side A",,
,pz540yh6736_216_a_sl.mp3,"Tape 1, Side A",1,
SC1017_s1_Goff,qd642qs8945_173_a_pm.wav,"Tape 1, Side A",,
,qd642qs8945_173_a_sh.wav,"Tape 1, Side A",,
,qd642qs8945_173_a_sl.mp3,"Tape 1, Side A",1,
,qd642qs8945_173_b_pm.wav,"Tape 1, Side B",,
,qd642qs8945_173_b_sh.wav,"Tape 1, Side B",,
,qd642qs8945_173_b_sl.mp3,"Tape 1, Side B",2,
SC1017_ s1_Davis,qk158kg2244_48_a_pm.wav,"Tape 1, Side A",,
,qk158kg2244_48_a_sh.wav,"Tape 1, Side A",,
,qk158kg2244_48_a_sl.mp3,"Tape 1, Side A",1,
,qk158kg2244_48_b_pm.wav,"Tape 1, Side B",,
,qk158kg2244_48_b_sh.wav,"Tape 1, Side B",,
,qk158kg2244_48_b_sl.mp3,"Tape 1, Side B",2,
,qk158kg2244_49_a_pm.wav,"Tape 2, Side A",,
,qk158kg2244_49_a_sh.wav,"Tape 2, Side A",,
,qk158kg2244_49_a_sl.mp3,"Tape 2, Side A",3,
,qk158kg2244_49_b_pm.wav,"Tape 2, Side B",,
,qk158kg2244_49_b_sh.wav,"Tape 2, Side B",,
,qk158kg2244_49_b_sl.mp3,"Tape 2, Side B",4,
,qk158kg2244_50_a_pm.wav,"Tape 3, Side A",,
,qk158kg2244_50_a_sh.wav,"Tape 3, Side A",,
,qk158kg2244_50_a_sl.mp3,"Tape 3, Side A",5,
,qk158kg2244_50_b_pm.wav,"Tape 3, Side B",,
,qk158kg2244_50_b_sh.wav,"Tape 3, Side B",,
,qk158kg2244_50_b_sl.mp3,"Tape 3, Side B",6,
SC1017_s1_Lewis,qx620yk5764_107_a_pm.wav,"Tape 1, Side A",,
,qx620yk5764_107_a_sh.wav,"Tape 1, Side A",,
,qx620yk5764_107_a_sl.mp3,"Tape 1, Side A",1,
,qx620yk5764_107_b_pm.wav,"Tape 1, Side B",,
,qx620yk5764_107_b_sh.wav,"Tape 1, Side B",,
,qx620yk5764_107_b_sl.mp3,"Tape 1, Side B",2,
,qx620yk5764_108_a_pm.wav,"Tape 2, Side A",,
,qx620yk5764_108_a_sh.wav,"Tape 2, Side A",,
,qx620yk5764_108_a_sl.mp3,"Tape 2, Side A",3,
,qx620yk5764_109_a_pm.wav,"Tape 3, Side A",,
,qx620yk5764_109_a_sh.wav,"Tape 3, Side A",,
,qx620yk5764_109_a_sl.mp3,"Tape 3, Side A",4,
,qx620yk5764_109_b_pm.wav,"Tape 3, Side B",,
,qx620yk5764_109_b_sh.wav,"Tape 3, Side B",,
,qx620yk5764_109_b_sl.mp3,"Tape 3, Side B",5,
,qx620yk5764_110_a_pm.wav,"Tape 4, Side A",,
,qx620yk5764_110_a_sh.wav,"Tape 4, Side A",,
,qx620yk5764_110_a_sl.mp3,"Tape 4, Side A",6,
SC1017_s1_Alway,qz026gs7920_7_a_pm.wav,"Tape 1, Side A",,
,qz026gs7920_7_a_sh.wav,"Tape 1, Side A",,
,qz026gs7920_7_a_sl.mp3,"Tape 1, Side A",1,
,qz026gs7920_7_b_pm.wav,"Tape 1, Side B",,
,qz026gs7920_7_b_sh.wav,"Tape 1, Side B",,
,qz026gs7920_7_b_sl.mp3,"Tape 1, Side B",2,
,qz026gs7920_8_a_pm.wav,"Tape 2, Side A",,
,qz026gs7920_8_a_sh.wav,"Tape 2, Side A",,
,qz026gs7920_8_a_sl.mp3,"Tape 2, Side A",3,
,qz026gs7920_8_b_pm.wav,"Tape 2, Side B",,
,qz026gs7920_8_b_sh.wav,"Tape 2, Side B",,
,qz026gs7920_8_b_sl.mp3,"Tape 2, Side B",4,
SC1017_s1_Keen,rd607ng7825_94_a_pm.wav,"Tape 1, Side A",,
,rd607ng7825_94_a_sh.wav,"Tape 1, Side A",,
,rd607ng7825_94_a_sl.mp3,"Tape 1, Side A",1,
,rd607ng7825_94_b_pm.wav,"Tape 1, Side B",,
,rd607ng7825_94_b_sh.wav,"Tape 1, Side B",,
,rd607ng7825_94_b_sl.mp3,"Tape 1, Side B",2,
,rd607ng7825_95_a_pm.wav,"Tape 2, Side A",,
,rd607ng7825_95_a_sh.wav,"Tape 2, Side A",,
,rd607ng7825_95_a_sl.mp3,"Tape 2, Side A",3,
,rd607ng7825_95_b_pm.wav,"Tape 2, Side B",,
,rd607ng7825_95_b_sh.wav,"Tape 2, Side B",,
,rd607ng7825_95_b_sl.mp3,"Tape 2, Side B",4,
,rd607ng7825_96_a_pm.wav,"Tape 3, Side A",,
,rd607ng7825_96_a_sh.wav,"Tape 3, Side A",,
,rd607ng7825_96_a_sl.mp3,"Tape 3, Side A",5,
,rd607ng7825_96_b_pm.wav,"Tape 3, Side B",,
,rd607ng7825_96_b_sh.wav,"Tape 3, Side B",,
,rd607ng7825_96_b_sl.mp3,"Tape 3, Side B",6,
SC1017_s1_Vickers,rk910tb6037_144_a_pm.wav,"Tape 1, Side A",,
,rk910tb6037_144_a_sh.wav,"Tape 1, Side A",,
,rk910tb6037_144_a_sl.mp3,"Tape 1, Side A",1,
SC1017_s1_Craig,rn801nn2726_39_a_pm.wav,"Tape 1, Side A",,
,rn801nn2726_39_a_sh.wav,"Tape 1, Side A",,
,rn801nn2726_39_a_sl.mp3,"Tape 1, Side A",1,
,rn801nn2726_39_b_pm.wav,"Tape 1, Side B",,
,rn801nn2726_39_b_sh.wav,"Tape 1, Side B",,
,rn801nn2726_39_b_sl.mp3,"Tape 1, Side B",2,
,rn801nn2726_40_a_pm.wav,"Tape 2, Side A",,
,rn801nn2726_40_a_sh.wav,"Tape 2, Side A",,
,rn801nn2726_40_a_sl.mp3,"Tape 2, Side A",3,
,rn801nn2726_41_a_pm.wav,"Tape 3, Side A",,
,rn801nn2726_41_a_sh.wav,"Tape 3, Side A",,
,rn801nn2726_41_a_sl.mp3,"Tape 3, Side A",4,
,rn801nn2726_41_b_pm.wav,"Tape 3, Side B",,
,rn801nn2726_41_b_sh.wav,"Tape 3, Side B",,
,rn801nn2726_41_b_sl.mp3,"Tape 3, Side B",5,
,rn801nn2726_42_a_pm.wav,"Tape 4, Side A",,
,rn801nn2726_42_a_sh.wav,"Tape 4, Side A",,
,rn801nn2726_42_a_sl.mp3,"Tape 4, Side A",6,
SC1017_s1_Hastorf,rp316pn7737_77_a_pm.wav,"Tape 1, Side A",,
,rp316pn7737_77_a_sh.wav,"Tape 1, Side A",,
,rp316pn7737_77_a_sl.mp3,"Tape 1, Side A",1,
,rp316pn7737_77_b_pm.wav,"Tape 1, Side B",,
,rp316pn7737_77_b_sh.wav,"Tape 1, Side B",,
,rp316pn7737_77_b_sl.mp3,"Tape 1, Side B",2,
,rp316pn7737_78_a_pm.wav,"Tape 2, Side A",,
,rp316pn7737_78_a_sh.wav,"Tape 2, Side A",,
,rp316pn7737_78_a_sl.mp3,"Tape 2, Side A",3,
,rp316pn7737_78_b_pm.wav,"Tape 2, Side B",,
,rp316pn7737_78_b_sh.wav,"Tape 2, Side B",,
,rp316pn7737_78_b_sl.mp3,"Tape 2, Side B",4,
,rp316pn7737_79_a_pm.wav,"Tape 3, Side A",,
,rp316pn7737_79_a_sh.wav,"Tape 3, Side A",,
,rp316pn7737_79_a_sl.mp3,"Tape 3, Side A",5,
,rp316pn7737_79_b_pm.wav,"Tape 3, Side B",,
,rp316pn7737_79_b_sh.wav,"Tape 3, Side B",,
,rp316pn7737_79_b_sl.mp3,"Tape 3, Side B",6,
SC1017_s3_Page,rz512dp9256_185_a_pm.wav,"Tape 1, Side A",,
,rz512dp9256_185_a_sh.wav,"Tape 1, Side A",,
,rz512dp9256_185_a_sl.mp3,"Tape 1, Side A",1,
,rz512dp9256_185_b_pm.wav,"Tape 1, Side B",,
,rz512dp9256_185_b_sh.wav,"Tape 1, Side B",,
,rz512dp9256_185_b_sl.mp3,"Tape 1, Side B",2,
,rz512dp9256_279_a_pm.wav,"Tape 2, Side A",,
,rz512dp9256_279_a_sh.wav,"Tape 2, Side A",,
,rz512dp9256_279_a_sl.mp3,"Tape 2, Side A",3,
,rz512dp9256_279_b_pm.wav,"Tape 2, Side B",,
,rz512dp9256_279_b_sh.wav,"Tape 2, Side B",,
,rz512dp9256_279_b_sl.mp3,"Tape 2, Side B",4,
,rz512dp9256_280_pm.wav,"Tape 3, Side A",,
,rz512dp9256_280_sh.wav,"Tape 3, Side A",,
,rz512dp9256_280_sl.mp3,"Tape 3, Side A",5,
SC1017_s1_Kendrick,sh242gw6220_97_a_pm.wav,"Tape 1, Side A",,
,sh242gw6220_97_a_sh.wav,"Tape 1, Side A",,
,sh242gw6220_97_a_sl.mp3,"Tape 1, Side A",1,
,sh242gw6220_98_a_pm.wav,"Tape 2, Side A",,
,sh242gw6220_98_a_sh.wav,"Tape 2, Side A",,
,sh242gw6220_98_a_sl.mp3,"Tape 2, Side A",2,
,sh242gw6220_98_b_pm.wav,"Tape 2, Side B",,
,sh242gw6220_98_b_sh.wav,"Tape 2, Side B",,
,sh242gw6220_98_b_sl.mp3,"Tape 2, Side B",3,
,sh242gw6220_264_a_pm.wav,"Tape 3, Side A",,
,sh242gw6220_264_a_sh.wav,"Tape 3, Side A",,
,sh242gw6220_264_a_sl.mp3,"Tape 3, Side A",4,
SC1017_s1_Ceideberg,sj209mr1461_29_a_pm.wav,"Tape 1, Side A",,
,sj209mr1461_29_a_sh.wav,"Tape 1, Side A",,
,sj209mr1461_29_a_sl.mp3,"Tape 1, Side A",1,
,sj209mr1461_29_b_pm.wav,"Tape 1, Side B",,
,sj209mr1461_29_b_sh.wav,"Tape 1, Side B",,
,sj209mr1461_29_b_sl.mp3,"Tape 1, Side B",2,
SC1017_s3_Grundt,sk610sv0362_174_a_pm.wav,"Tape 1, Side A",,
,sk610sv0362_174_a_sh.wav,"Tape 1, Side A",,
,sk610sv0362_174_a_sl.mp3,"Tape 1, Side A",1,
SC1017_s3_Bretall,sm967dw6534_169_a_pm.wav,"Tape 1, Side A",,
,sm967dw6534_169_a_sh.wav,"Tape 1, Side A",,
,sm967dw6534_169_a_sl.mp3,"Tape 1, Side A",1,
,sm967dw6534_169_b_pm.wav,"Tape 1, Side B",,
,sm967dw6534_169_b_sh.wav,"Tape 1, Side B",,
,sm967dw6534_169_b_sl.mp3,"Tape 1, Side B",2,
SC1017_s6_Deal,sq057rp7151_55_a_pm.wav,"Tape 1, Side A",,
,sq057rp7151_55_a_sh.wav,"Tape 1, Side A",,
,sq057rp7151_55_a_sl.mp3,"Tape 1, Side A",1,
,sq057rp7151_55_b_pm.wav,"Tape 1, Side B",,
,sq057rp7151_55_b_sh.wav,"Tape 1, Side B",,
,sq057rp7151_55_b_sl.mp3,"Tape 1, Side B",2,
,sq057rp7151_56_a_pm.wav,"Tape 2, Side A",,
,sq057rp7151_56_a_sh.wav,"Tape 2, Side A",,
,sq057rp7151_56_a_sl.mp3,"Tape 2, Side A",3,
,sq057rp7151_56_b_pm.wav,"Tape 2, Side B",,
,sq057rp7151_56_b_sh.wav,"Tape 2, Side B",,
,sq057rp7151_56_b_sl.mp3,"Tape 2, Side B",4,
,sq057rp7151_225_a_pm.wav,"Tape 3, Side A",,
,sq057rp7151_225_a_sh.wav,"Tape 3, Side A",,
,sq057rp7151_225_a_sl.mp3,"Tape 3, Side A",5,
,sq057rp7151_225_b_pm.wav,"Tape 3, Side B",,
,sq057rp7151_225_b_sh.wav,"Tape 3, Side B",,
,sq057rp7151_225_b_sl.mp3,"Tape 3, Side B",6,
,sq057rp7151_226_a_pm.wav,"Tape 4, Side A",,
,sq057rp7151_226_a_sh.wav,"Tape 4, Side A",,
,sq057rp7151_226_a_sl.mp3,"Tape 4, Side A",7,
,sq057rp7151_226_b_pm.wav,"Tape 4, Side B",,
,sq057rp7151_226_b_sh.wav,"Tape 4, Side B",,
,sq057rp7151_226_b_sl.mp3,"Tape 4, Side B",8,
,sq057rp7151_227_a_pm.wav,"Tape 5, Side A",,
,sq057rp7151_227_a_sh.wav,"Tape 5, Side A",,
,sq057rp7151_227_a_sl.mp3,"Tape 5, Side A",9,
,sq057rp7151_227_b_pm.wav,"Tape 5, Side B",,
,sq057rp7151_227_b_sh.wav,"Tape 5, Side B",,
,sq057rp7151_227_b_sl.mp3,"Tape 5, Side B",10,
,sq057rp7151_228_a_pm.wav,"Tape 6, Side A",,
,sq057rp7151_228_a_sh.wav,"Tape 6, Side A",,
,sq057rp7151_228_a_sl.mp3,"Tape 6, Side A",11,
,sq057rp7151_228_b_pm.wav,"Tape 6, Side B",,
,sq057rp7151_228_b_sh.wav,"Tape 6, Side B",,
,sq057rp7151_228_b_sl.mp3,"Tape 6, Side B",12,
SC1017_s3_Botsford,sr011vh5136_168_a_pm.wav,"Tape 1, Side A",,
,sr011vh5136_168_a_sh.wav,"Tape 1, Side A",,
,sr011vh5136_168_a_sl.mp3,"Tape 1, Side A",1,
,sr011vh5136_168_b_pm.wav,"Tape 1, Side B",,
,sr011vh5136_168_b_sh.wav,"Tape 1, Side B",,
,sr011vh5136_168_b_sl.mp3,"Tape 1, Side B",2,
SC1017_s1_Almond,ss182kk6364_4_a_pm.wav,"Tape 1, Side A",,
,ss182kk6364_4_a_sh.wav,"Tape 1, Side A",,
,ss182kk6364_4_a_sl.mp3,"Tape 1, Side A",1,
,ss182kk6364_4_b_pm.wav,"Tape 1, Side B",,
,ss182kk6364_4_b_sh.wav,"Tape 1, Side B",,
,ss182kk6364_4_b_sl.mp3,"Tape 1, Side B",2,
,ss182kk6364_5_a_pm.wav,"Tape 2, Side A",,
,ss182kk6364_5_a_sh.wav,"Tape 2, Side A",,
,ss182kk6364_5_a_sl.mp3,"Tape 2, Side A",3,
,ss182kk6364_5_b_pm.wav,"Tape 2, Side B",,
,ss182kk6364_5_b_sh.wav,"Tape 2, Side B",,
,ss182kk6364_5_b_sl.mp3,"Tape 2, Side B",4,
,ss182kk6364_6_a_pm.wav,"Tape 3, Side A",,
,ss182kk6364_6_a_sh.wav,"Tape 3, Side A",,
,ss182kk6364_6_a_sl.mp3,"Tape 3, Side A",5,
,ss182kk6364_6_b_pm.wav,"Tape 3, Side B",,
,ss182kk6364_6_b_sh.wav,"Tape 3, Side B",,
,ss182kk6364_6_b_sl.mp3,"Tape 3, Side B",6,
SC1017_s1_Jahns,sw806dn0819_82_a_pm.wav,"Tape 1, Side A",,
,sw806dn0819_82_a_sh.wav,"Tape 1, Side A",,
,sw806dn0819_82_a_sl.mp3,"Tape 1, Side A",1,
,sw806dn0819_82_b_pm.wav,"Tape 1, Side B",,
,sw806dn0819_82_b_sh.wav,"Tape 1, Side B",,
,sw806dn0819_82_b_sl.mp3,"Tape 1, Side B",2,
,sw806dn0819_83_a_pm.wav,"Tape 2, Side A",,
,sw806dn0819_83_a_sh.wav,"Tape 2, Side A",,
,sw806dn0819_83_a_sl.mp3,"Tape 2, Side A",3,
,sw806dn0819_84_a_pm.wav,"Tape 3, Side A",,
,sw806dn0819_84_a_sh.wav,"Tape 3, Side A",,
,sw806dn0819_84_a_sl.mp3,"Tape 3, Side A",4,
SC1017_s4_Rempel,tk366nn8803_202_a_pm.wav,"Tape 1, Side A",,
,tk366nn8803_202_a_sh.wav,"Tape 1, Side A",,
,tk366nn8803_202_a_sl.mp3,"Tape 1, Side A",1,
,tk366nn8803_202_b_pm.wav,"Tape 1, Side B",,
,tk366nn8803_202_b_sh.wav,"Tape 1, Side B",,
,tk366nn8803_202_b_sl.mp3,"Tape 1, Side B",2,
SC1017_ s1_Mitchell,vf005hb0686_281_a_pm.wav,"Tape 1, Side A",,
,vf005hb0686_281_a_sh.wav,"Tape 1, Side A",,
,vf005hb0686_281_a_sl.mp3,"Tape 1, Side A",1,
,vf005hb0686_281_b_pm.wav,"Tape 1, Side B",,
,vf005hb0686_281_b_sh.wav,"Tape 1, Side B",,
,vf005hb0686_281_b_sl.mp3,"Tape 1, Side B",2,
SC1017_s1_Johnson,vk815wb5491_86_a_pm.wav,"Tape 1, Side A",,
,vk815wb5491_86_a_sh.wav,"Tape 1, Side A",,
,vk815wb5491_86_a_sl.mp3,"Tape 1, Side A",1,
,vk815wb5491_86_b_pm.wav,"Tape 1, Side B",,
,vk815wb5491_86_b_sh.wav,"Tape 1, Side B",,
,vk815wb5491_86_b_sl.mp3,"Tape 1, Side B",2,
,vk815wb5491_87_a_pm.wav,"Tape 2, Side A",,
,vk815wb5491_87_a_sh.wav,"Tape 2, Side A",,
,vk815wb5491_87_a_sl.mp3,"Tape 2, Side A",3,
,vk815wb5491_87_b_pm.wav,"Tape 2, Side B",,
,vk815wb5491_87_b_sh.wav,"Tape 2, Side B",,
,vk815wb5491_87_b_sl.mp3,"Tape 2, Side B",4,
,vk815wb5491_88_a_pm.wav,"Tape 3, Side A",,
,vk815wb5491_88_a_sh.wav,"Tape 3, Side A",,
,vk815wb5491_88_a_sl.mp3,"Tape 3, Side A",5,
,vk815wb5491_88_b_pm.wav,"Tape 3, Side B",,
,vk815wb5491_88_b_sh.wav,"Tape 3, Side B",,
,vk815wb5491_88_b_sl.mp3,"Tape 3, Side B",6,
,vk815wb5491_89_a_pm.wav,"Tape 4, Side A",,
,vk815wb5491_89_a_sh.wav,"Tape 4, Side A",,
,vk815wb5491_89_a_sl.mp3,"Tape 4, Side A",7,
,vk815wb5491_89_b_pm.wav,"Tape 4, Side B",,
,vk815wb5491_89_b_sh.wav,"Tape 4, Side B",,
,vk815wb5491_89_b_sl.mp3,"Tape 4, Side B",8,
SC1017_s4_Ruddock,vk953zt4608_203_a_pm.wav,"Tape 1, Side A",,
,vk953zt4608_203_a_sh.wav,"Tape 1, Side A",,
,vk953zt4608_203_a_sl.mp3,"Tape 1, Side A",1,
,vk953zt4608_203_b_pm.wav,"Tape 1, Side B",,
,vk953zt4608_203_b_sh.wav,"Tape 1, Side B",,
,vk953zt4608_203_b_sl.mp3,"Tape 1, Side B",2,
SC1017_ s3_Wright,vm209md5939_196_a_pm.wav,"Tape 1, Side A",,
,vm209md5939_196_a_sh.wav,"Tape 1, Side A",,
,vm209md5939_196_a_sl.mp3,"Tape 1, Side A",1,
,vm209md5939_196_b_pm.wav,"Tape 1, Side B",,
,vm209md5939_196_b_sh.wav,"Tape 1, Side B",,
,vm209md5939_196_b_sl.mp3,"Tape 1, Side B",2,
SC1017_s1_Colby,vw296jb7528_36_a_pm.wav,"Tape 1, Side A",,
,vw296jb7528_36_a_sh.wav,"Tape 1, Side A",,
,vw296jb7528_36_a_sl.mp3,"Tape 1, Side A",1,
,vw296jb7528_36_b_pm.wav,"Tape 1, Side B",,
,vw296jb7528_36_b_sh.wav,"Tape 1, Side B",,
,vw296jb7528_36_b_sl.mp3,"Tape 1, Side B",2,
,vw296jb7528_37_a_pm.wav,"Tape 2, Side A",,
,vw296jb7528_37_a_sh.wav,"Tape 2, Side A",,
,vw296jb7528_37_a_sl.mp3,"Tape 2, Side A",3,
,vw296jb7528_37_b_pm.wav,"Tape 2, Side B",,
,vw296jb7528_37_b_sh.wav,"Tape 2, Side B",,
,vw296jb7528_37_b_sl.mp3,"Tape 2, Side B",4,
,vw296jb7528_38_a_pm.wav,"Tape 3, Side A",,
,vw296jb7528_38_a_sh.wav,"Tape 3, Side A",,
,vw296jb7528_38_a_sl.mp3,"Tape 3, Side A",5,
,vw296jb7528_38_b_pm.wav,"Tape 3, Side B",,
,vw296jb7528_38_b_sh.wav,"Tape 3, Side B",,
,vw296jb7528_38_b_sl.mp3,"Tape 3, Side B",6,
SC1017_s1_Krauskopf,wc282xn2233_100_a_pm.wav,"Tape 1, Side A",,
,wc282xn2233_100_a_sh.wav,"Tape 1, Side A",,
,wc282xn2233_100_a_sl.mp3,"Tape 1, Side A",1,
,wc282xn2233_100_b_pm.wav,"Tape 1, Side B",,
,wc282xn2233_100_b_sh.wav,"Tape 1, Side B",,
,wc282xn2233_100_b_sl.mp3,"Tape 1, Side B",2,
